Site,Parameter,Date (LST),Year,Month,Day,Hour,Value,Unit,Duration,QC Name
Chengdu,PM2.5,4/23/2017 12:00,2017,4,23,12,48,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/23/2017 13:00,2017,4,23,13,47,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/23/2017 14:00,2017,4,23,14,43,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/23/2017 15:00,2017,4,23,15,43,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/23/2017 16:00,2017,4,23,16,44,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/23/2017 17:00,2017,4,23,17,52,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/23/2017 18:00,2017,4,23,18,44,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/23/2017 19:00,2017,4,23,19,56,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/23/2017 20:00,2017,4,23,20,58,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/23/2017 21:00,2017,4,23,21,71,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/23/2017 22:00,2017,4,23,22,93,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/23/2017 23:00,2017,4,23,23,100,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/24/2017 0:00,2017,4,24,0,102,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/24/2017 1:00,2017,4,24,1,107,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/24/2017 2:00,2017,4,24,2,111,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/24/2017 3:00,2017,4,24,3,134,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/24/2017 4:00,2017,4,24,4,116,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/24/2017 5:00,2017,4,24,5,123,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/24/2017 6:00,2017,4,24,6,113,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/24/2017 7:00,2017,4,24,7,113,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/24/2017 8:00,2017,4,24,8,122,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/24/2017 9:00,2017,4,24,9,120,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/24/2017 10:00,2017,4,24,10,135,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/24/2017 11:00,2017,4,24,11,91,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/24/2017 12:00,2017,4,24,12,83,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/24/2017 13:00,2017,4,24,13,64,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/24/2017 14:00,2017,4,24,14,69,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/24/2017 15:00,2017,4,24,15,70,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/24/2017 16:00,2017,4,24,16,61,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/24/2017 17:00,2017,4,24,17,70,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/24/2017 18:00,2017,4,24,18,90,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/24/2017 19:00,2017,4,24,19,73,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/24/2017 20:00,2017,4,24,20,59,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/24/2017 21:00,2017,4,24,21,64,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/24/2017 22:00,2017,4,24,22,62,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/24/2017 23:00,2017,4,24,23,79,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/25/2017 0:00,2017,4,25,0,62,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/25/2017 1:00,2017,4,25,1,58,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/25/2017 2:00,2017,4,25,2,50,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/25/2017 3:00,2017,4,25,3,43,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/25/2017 4:00,2017,4,25,4,59,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/25/2017 5:00,2017,4,25,5,47,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/25/2017 6:00,2017,4,25,6,48,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/25/2017 7:00,2017,4,25,7,47,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/25/2017 8:00,2017,4,25,8,48,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/25/2017 9:00,2017,4,25,9,51,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/25/2017 10:00,2017,4,25,10,56,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/25/2017 11:00,2017,4,25,11,54,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/25/2017 12:00,2017,4,25,12,55,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/25/2017 13:00,2017,4,25,13,47,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/25/2017 14:00,2017,4,25,14,44,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/25/2017 15:00,2017,4,25,15,37,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/25/2017 16:00,2017,4,25,16,45,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/25/2017 17:00,2017,4,25,17,42,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/25/2017 18:00,2017,4,25,18,36,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/25/2017 19:00,2017,4,25,19,34,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/25/2017 20:00,2017,4,25,20,34,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/25/2017 21:00,2017,4,25,21,40,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/25/2017 22:00,2017,4,25,22,39,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/25/2017 23:00,2017,4,25,23,41,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/26/2017 0:00,2017,4,26,0,43,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/26/2017 1:00,2017,4,26,1,37,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/26/2017 2:00,2017,4,26,2,43,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/26/2017 3:00,2017,4,26,3,48,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/26/2017 4:00,2017,4,26,4,35,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/26/2017 5:00,2017,4,26,5,41,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/26/2017 6:00,2017,4,26,6,44,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/26/2017 7:00,2017,4,26,7,43,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/26/2017 8:00,2017,4,26,8,47,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/26/2017 9:00,2017,4,26,9,36,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/26/2017 10:00,2017,4,26,10,45,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/26/2017 11:00,2017,4,26,11,55,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/26/2017 12:00,2017,4,26,12,51,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/26/2017 13:00,2017,4,26,13,56,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/26/2017 14:00,2017,4,26,14,50,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/26/2017 15:00,2017,4,26,15,35,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/26/2017 16:00,2017,4,26,16,26,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/26/2017 17:00,2017,4,26,17,35,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/26/2017 18:00,2017,4,26,18,29,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/26/2017 19:00,2017,4,26,19,33,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/26/2017 20:00,2017,4,26,20,24,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/26/2017 21:00,2017,4,26,21,18,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/26/2017 22:00,2017,4,26,22,23,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/26/2017 23:00,2017,4,26,23,26,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/27/2017 0:00,2017,4,27,0,26,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/27/2017 1:00,2017,4,27,1,33,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/27/2017 2:00,2017,4,27,2,34,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/27/2017 3:00,2017,4,27,3,37,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/27/2017 4:00,2017,4,27,4,37,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/27/2017 5:00,2017,4,27,5,35,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/27/2017 6:00,2017,4,27,6,36,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/27/2017 7:00,2017,4,27,7,48,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/27/2017 8:00,2017,4,27,8,45,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/27/2017 9:00,2017,4,27,9,48,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/27/2017 10:00,2017,4,27,10,42,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/27/2017 11:00,2017,4,27,11,27,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/27/2017 12:00,2017,4,27,12,26,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/27/2017 13:00,2017,4,27,13,30,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/27/2017 14:00,2017,4,27,14,43,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/27/2017 15:00,2017,4,27,15,32,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/27/2017 16:00,2017,4,27,16,36,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/27/2017 17:00,2017,4,27,17,42,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/27/2017 18:00,2017,4,27,18,55,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/27/2017 19:00,2017,4,27,19,49,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/27/2017 20:00,2017,4,27,20,46,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/27/2017 21:00,2017,4,27,21,46,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/27/2017 22:00,2017,4,27,22,28,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/27/2017 23:00,2017,4,27,23,30,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/28/2017 0:00,2017,4,28,0,24,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/28/2017 1:00,2017,4,28,1,20,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/28/2017 2:00,2017,4,28,2,25,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/28/2017 3:00,2017,4,28,3,28,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/28/2017 4:00,2017,4,28,4,31,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/28/2017 5:00,2017,4,28,5,33,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/28/2017 6:00,2017,4,28,6,26,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/28/2017 7:00,2017,4,28,7,28,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/28/2017 8:00,2017,4,28,8,35,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/28/2017 9:00,2017,4,28,9,37,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/28/2017 10:00,2017,4,28,10,27,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/28/2017 11:00,2017,4,28,11,22,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/28/2017 12:00,2017,4,28,12,23,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/28/2017 13:00,2017,4,28,13,23,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/28/2017 14:00,2017,4,28,14,31,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/28/2017 15:00,2017,4,28,15,31,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/28/2017 16:00,2017,4,28,16,37,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/28/2017 17:00,2017,4,28,17,41,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/28/2017 18:00,2017,4,28,18,42,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/28/2017 19:00,2017,4,28,19,57,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/28/2017 20:00,2017,4,28,20,41,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/28/2017 21:00,2017,4,28,21,49,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/28/2017 22:00,2017,4,28,22,48,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/28/2017 23:00,2017,4,28,23,55,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/29/2017 0:00,2017,4,29,0,52,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/29/2017 1:00,2017,4,29,1,53,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/29/2017 2:00,2017,4,29,2,58,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/29/2017 3:00,2017,4,29,3,67,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/29/2017 4:00,2017,4,29,4,68,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/29/2017 5:00,2017,4,29,5,68,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/29/2017 6:00,2017,4,29,6,68,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/29/2017 7:00,2017,4,29,7,79,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/29/2017 8:00,2017,4,29,8,103,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/29/2017 9:00,2017,4,29,9,85,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/29/2017 10:00,2017,4,29,10,69,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/29/2017 11:00,2017,4,29,11,60,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/29/2017 12:00,2017,4,29,12,52,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/29/2017 13:00,2017,4,29,13,53,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/29/2017 14:00,2017,4,29,14,53,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/29/2017 15:00,2017,4,29,15,47,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/29/2017 16:00,2017,4,29,16,44,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/29/2017 17:00,2017,4,29,17,46,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/29/2017 18:00,2017,4,29,18,45,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/29/2017 19:00,2017,4,29,19,43,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/29/2017 20:00,2017,4,29,20,39,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/29/2017 21:00,2017,4,29,21,40,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/29/2017 22:00,2017,4,29,22,44,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/29/2017 23:00,2017,4,29,23,45,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/30/2017 0:00,2017,4,30,0,31,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/30/2017 1:00,2017,4,30,1,44,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/30/2017 2:00,2017,4,30,2,52,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/30/2017 3:00,2017,4,30,3,66,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/30/2017 4:00,2017,4,30,4,79,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/30/2017 5:00,2017,4,30,5,90,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/30/2017 6:00,2017,4,30,6,74,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/30/2017 7:00,2017,4,30,7,86,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/30/2017 8:00,2017,4,30,8,85,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/30/2017 9:00,2017,4,30,9,91,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/30/2017 10:00,2017,4,30,10,97,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/30/2017 11:00,2017,4,30,11,98,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/30/2017 12:00,2017,4,30,12,79,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/30/2017 13:00,2017,4,30,13,59,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/30/2017 14:00,2017,4,30,14,54,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/30/2017 15:00,2017,4,30,15,-999,µg/m³,1 Hr,Missing
Chengdu,PM2.5,4/30/2017 16:00,2017,4,30,16,56,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/30/2017 17:00,2017,4,30,17,58,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/30/2017 18:00,2017,4,30,18,69,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/30/2017 19:00,2017,4,30,19,76,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/30/2017 20:00,2017,4,30,20,74,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/30/2017 21:00,2017,4,30,21,86,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/30/2017 22:00,2017,4,30,22,83,µg/m³,1 Hr,Valid
Chengdu,PM2.5,4/30/2017 23:00,2017,4,30,23,94,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/1/2017 0:00,2017,5,1,0,100,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/1/2017 1:00,2017,5,1,1,109,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/1/2017 2:00,2017,5,1,2,153,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/1/2017 3:00,2017,5,1,3,137,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/1/2017 4:00,2017,5,1,4,139,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/1/2017 5:00,2017,5,1,5,142,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/1/2017 6:00,2017,5,1,6,132,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/1/2017 7:00,2017,5,1,7,119,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/1/2017 8:00,2017,5,1,8,139,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/1/2017 9:00,2017,5,1,9,113,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/1/2017 10:00,2017,5,1,10,94,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/1/2017 11:00,2017,5,1,11,89,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/1/2017 12:00,2017,5,1,12,76,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/1/2017 13:00,2017,5,1,13,69,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/1/2017 14:00,2017,5,1,14,67,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/1/2017 15:00,2017,5,1,15,76,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/1/2017 16:00,2017,5,1,16,70,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/1/2017 17:00,2017,5,1,17,64,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/1/2017 18:00,2017,5,1,18,61,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/1/2017 19:00,2017,5,1,19,66,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/1/2017 20:00,2017,5,1,20,75,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/1/2017 21:00,2017,5,1,21,70,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/1/2017 22:00,2017,5,1,22,65,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/1/2017 23:00,2017,5,1,23,66,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/2/2017 0:00,2017,5,2,0,52,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/2/2017 1:00,2017,5,2,1,57,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/2/2017 2:00,2017,5,2,2,68,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/2/2017 3:00,2017,5,2,3,71,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/2/2017 4:00,2017,5,2,4,73,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/2/2017 5:00,2017,5,2,5,76,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/2/2017 6:00,2017,5,2,6,80,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/2/2017 7:00,2017,5,2,7,94,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/2/2017 8:00,2017,5,2,8,79,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/2/2017 9:00,2017,5,2,9,81,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/2/2017 10:00,2017,5,2,10,84,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/2/2017 11:00,2017,5,2,11,96,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/2/2017 12:00,2017,5,2,12,82,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/2/2017 13:00,2017,5,2,13,81,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/2/2017 14:00,2017,5,2,14,80,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/2/2017 15:00,2017,5,2,15,76,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/2/2017 16:00,2017,5,2,16,58,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/2/2017 17:00,2017,5,2,17,59,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/2/2017 18:00,2017,5,2,18,57,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/2/2017 19:00,2017,5,2,19,55,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/2/2017 20:00,2017,5,2,20,49,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/2/2017 21:00,2017,5,2,21,42,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/2/2017 22:00,2017,5,2,22,42,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/2/2017 23:00,2017,5,2,23,34,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/3/2017 0:00,2017,5,3,0,34,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/3/2017 1:00,2017,5,3,1,39,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/3/2017 2:00,2017,5,3,2,26,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/3/2017 3:00,2017,5,3,3,24,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/3/2017 4:00,2017,5,3,4,15,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/3/2017 5:00,2017,5,3,5,14,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/3/2017 6:00,2017,5,3,6,7,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/3/2017 7:00,2017,5,3,7,12,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/3/2017 8:00,2017,5,3,8,8,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/3/2017 9:00,2017,5,3,9,17,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/3/2017 10:00,2017,5,3,10,19,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/3/2017 11:00,2017,5,3,11,7,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/3/2017 12:00,2017,5,3,12,11,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/3/2017 13:00,2017,5,3,13,17,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/3/2017 14:00,2017,5,3,14,16,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/3/2017 15:00,2017,5,3,15,19,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/3/2017 16:00,2017,5,3,16,27,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/3/2017 17:00,2017,5,3,17,32,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/3/2017 18:00,2017,5,3,18,28,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/3/2017 19:00,2017,5,3,19,33,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/3/2017 20:00,2017,5,3,20,31,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/3/2017 21:00,2017,5,3,21,23,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/3/2017 22:00,2017,5,3,22,38,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/3/2017 23:00,2017,5,3,23,34,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/4/2017 0:00,2017,5,4,0,34,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/4/2017 1:00,2017,5,4,1,34,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/4/2017 2:00,2017,5,4,2,51,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/4/2017 3:00,2017,5,4,3,61,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/4/2017 4:00,2017,5,4,4,46,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/4/2017 5:00,2017,5,4,5,42,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/4/2017 6:00,2017,5,4,6,49,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/4/2017 7:00,2017,5,4,7,63,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/4/2017 8:00,2017,5,4,8,49,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/4/2017 9:00,2017,5,4,9,39,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/4/2017 10:00,2017,5,4,10,30,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/4/2017 11:00,2017,5,4,11,41,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/4/2017 12:00,2017,5,4,12,34,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/4/2017 13:00,2017,5,4,13,38,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/4/2017 14:00,2017,5,4,14,34,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/4/2017 15:00,2017,5,4,15,36,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/4/2017 16:00,2017,5,4,16,52,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/4/2017 17:00,2017,5,4,17,54,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/4/2017 18:00,2017,5,4,18,48,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/4/2017 19:00,2017,5,4,19,51,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/4/2017 20:00,2017,5,4,20,56,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/4/2017 21:00,2017,5,4,21,53,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/4/2017 22:00,2017,5,4,22,52,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/4/2017 23:00,2017,5,4,23,57,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/5/2017 0:00,2017,5,5,0,58,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/5/2017 1:00,2017,5,5,1,54,µg/m³,1 Hr,Valid
Chengdu,PM2.5,5/5/2017 2:00,2017,5,5,2,68,µg/m³,1 Hr,Valid
